Flow,min_data,q1_data,med_data,q3_data,max_data,min_iat,q1_iat,med_iat,q3_iat,max_iat,label
192.168.0.128:80-192.168.0.170:1478,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:1479-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:1479,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.170:1480-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000040,0.000040,0.000040,0.000040,0.000040,1
192.168.0.128:80-192.168.0.170:1480,54,55.5,57.0,58.5,60,0.000040,0.000040,0.000040,0.000040,0.000040,1
192.168.0.170:1481-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1481,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1482-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1482,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1483-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1483,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1484-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.128:80-192.168.0.170:1484,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.170:1485-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.128:80-192.168.0.170:1485,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.170:1486-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1486,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1487-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.128:80-192.168.0.170:1487,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.170:1488-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:1488,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:1489-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1489,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1490-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1490,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1491-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000052,0.000052,0.000052,0.000052,0.000052,1
192.168.0.128:80-192.168.0.170:1491,54,55.5,57.0,58.5,60,0.000052,0.000052,0.000052,0.000052,0.000052,1
192.168.0.170:1492-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1492,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1493-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1493,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1494-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.0.128:80-192.168.0.170:1494,54,55.5,57.0,58.5,60,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.0.170:1495-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:1495,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:1496-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000039,0.000039,0.000039,0.000039,0.000039,1
192.168.0.128:80-192.168.0.170:1496,54,55.5,57.0,58.5,60,0.000039,0.000039,0.000039,0.000039,0.000039,1
192.168.0.170:1497-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:1497,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:1498-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.0.128:80-192.168.0.170:1498,54,55.5,57.0,58.5,60,0.000080,0.000080,0.000080,0.000080,0.000080,1
192.168.0.170:1499-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000076,0.000076,0.000076,0.000076,0.000076,1
192.168.0.128:80-192.168.0.170:1499,54,55.5,57.0,58.5,60,0.000076,0.000076,0.000076,0.000076,0.000076,1
192.168.0.170:1500-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:1500,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:1501-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1501,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1502-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:1502,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:1503-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1503,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1504-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1504,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1505-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1505,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1506-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1506,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1507-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000093,0.000093,0.000093,0.000093,0.000093,1
192.168.0.128:80-192.168.0.170:1507,54,55.5,57.0,58.5,60,0.000093,0.000093,0.000093,0.000093,0.000093,1
192.168.0.170:1508-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1508,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1509-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:1509,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.170:1510-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.128:80-192.168.0.170:1510,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.170:1511-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1511,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1512-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000076,0.000076,0.000076,0.000076,0.000076,1
192.168.0.128:80-192.168.0.170:1512,54,55.5,57.0,58.5,60,0.000076,0.000076,0.000076,0.000076,0.000076,1
192.168.0.170:1513-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000088,0.000088,0.000088,0.000088,0.000088,1
192.168.0.128:80-192.168.0.170:1513,54,55.5,57.0,58.5,60,0.000088,0.000088,0.000088,0.000088,0.000088,1
192.168.0.170:1514-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1514,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1515-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:1515,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:1516-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1516,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1517-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1517,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1518-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1518,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1519-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1519,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1520-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:1520,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.170:1521-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1521,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1522-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.128:80-192.168.0.170:1522,54,55.5,57.0,58.5,60,0.000085,0.000085,0.000085,0.000085,0.000085,1
192.168.0.170:1523-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.128:80-192.168.0.170:1523,54,55.5,57.0,58.5,60,0.000082,0.000082,0.000082,0.000082,0.000082,1
192.168.0.170:1524-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1524,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1525-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1525,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1526-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.128:80-192.168.0.170:1526,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.170:1527-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1527,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1528-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1528,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1529-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:1529,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:1530-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1530,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1531-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1531,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1532-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.0.128:80-192.168.0.170:1532,54,55.5,57.0,58.5,60,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.0.170:1533-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.128:80-192.168.0.170:1533,54,55.5,57.0,58.5,60,0.000048,0.000048,0.000048,0.000048,0.000048,1
192.168.0.170:1534-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1534,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1535-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.0.128:80-192.168.0.170:1535,54,55.5,57.0,58.5,60,0.000084,0.000084,0.000084,0.000084,0.000084,1
192.168.0.170:1536-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1536,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1537-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1537,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1538-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1538,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1539-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1539,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1540-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1540,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1541-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1541,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1542-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1542,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1543-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1543,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1544-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1544,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1545-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:1545,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:1546-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1546,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1547-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1547,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1548-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1548,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1549-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.128:80-192.168.0.170:1549,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.170:1550-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.128:80-192.168.0.170:1550,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.170:1551-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000071,0.000071,0.000071,0.000071,0.000071,1
192.168.0.128:80-192.168.0.170:1551,54,55.5,57.0,58.5,60,0.000071,0.000071,0.000071,0.000071,0.000071,1
192.168.0.170:1552-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000132,0.000132,0.000132,0.000132,0.000132,1
192.168.0.128:80-192.168.0.170:1552,54,55.5,57.0,58.5,60,0.000132,0.000132,0.000132,0.000132,0.000132,1
192.168.0.170:1553-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.128:80-192.168.0.170:1553,54,55.5,57.0,58.5,60,0.000081,0.000081,0.000081,0.000081,0.000081,1
192.168.0.170:1554-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1554,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1555-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:1555,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:1556-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1556,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1557-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1557,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1558-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.128:80-192.168.0.170:1558,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.170:1559-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1559,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1560-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:1560,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:1561-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.128:80-192.168.0.170:1561,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.170:1562-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1562,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1563-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1563,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1564-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1564,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1565-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.128:80-192.168.0.170:1565,54,55.5,57.0,58.5,60,0.000049,0.000049,0.000049,0.000049,0.000049,1
192.168.0.170:1566-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.128:80-192.168.0.170:1566,54,55.5,57.0,58.5,60,0.000086,0.000086,0.000086,0.000086,0.000086,1
192.168.0.170:1567-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1567,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1568-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.128:80-192.168.0.170:1568,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.170:1569-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:1569,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:1570-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.128:80-192.168.0.170:1570,54,55.5,57.0,58.5,60,0.000079,0.000079,0.000079,0.000079,0.000079,1
192.168.0.170:1571-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000072,0.000072,0.000072,0.000072,0.000072,1
192.168.0.128:80-192.168.0.170:1571,54,55.5,57.0,58.5,60,0.000072,0.000072,0.000072,0.000072,0.000072,1
192.168.0.170:1572-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1572,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1573-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000069,0.000069,0.000069,0.000069,0.000069,1
192.168.0.128:80-192.168.0.170:1573,54,55.5,57.0,58.5,60,0.000069,0.000069,0.000069,0.000069,0.000069,1
192.168.0.170:1574-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1574,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1575-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.128:80-192.168.0.170:1575,54,55.5,57.0,58.5,60,0.000045,0.000045,0.000045,0.000045,0.000045,1
192.168.0.170:1576-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1576,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1577-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.128:80-192.168.0.170:1577,54,55.5,57.0,58.5,60,0.000043,0.000043,0.000043,0.000043,0.000043,1
192.168.0.170:1578-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.128:80-192.168.0.170:1578,54,55.5,57.0,58.5,60,0.000042,0.000042,0.000042,0.000042,0.000042,1
192.168.0.170:1579-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.128:80-192.168.0.170:1579,54,55.5,57.0,58.5,60,0.000046,0.000046,0.000046,0.000046,0.000046,1
192.168.0.170:1580-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.0.128:80-192.168.0.170:1580,54,55.5,57.0,58.5,60,0.000092,0.000092,0.000092,0.000092,0.000092,1
192.168.0.170:1581-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1581,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1582-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000052,0.000052,0.000052,0.000052,0.000052,1
192.168.0.128:80-192.168.0.170:1582,54,55.5,57.0,58.5,60,0.000052,0.000052,0.000052,0.000052,0.000052,1
192.168.0.170:1583-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.128:80-192.168.0.170:1583,54,55.5,57.0,58.5,60,0.000044,0.000044,0.000044,0.000044,0.000044,1
192.168.0.170:1584-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.128:80-192.168.0.170:1584,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
192.168.0.170:1585-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.128:80-192.168.0.170:1585,54,55.5,57.0,58.5,60,0.000083,0.000083,0.000083,0.000083,0.000083,1
192.168.0.170:1586-192.168.0.128:80,54,55.5,57.0,58.5,60,0.000047,0.000047,0.000047,0.000047,0.000047,1
