Flow,min_data,q1_data,med_data,q3_data,max_data,min_iat,q1_iat,med_iat,q3_iat,max_iat,label
192.168.159.1:60334-192.168.159.131:128,50,51.0,52.0,53.0,54,0.014914,0.014914,0.014914,0.014914,0.014914,1
192.168.159.131:128-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.014914,0.014914,0.014914,0.014914,0.014914,1
192.168.159.1:60334-192.168.159.131:1407,50,51.0,52.0,53.0,54,0.014974,0.014974,0.014974,0.014974,0.014974,1
192.168.159.131:1407-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.014974,0.014974,0.014974,0.014974,0.014974,1
192.168.159.1:60334-192.168.159.131:1696,50,51.0,52.0,53.0,54,0.015047,0.015047,0.015047,0.015047,0.015047,1
192.168.159.131:1696-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.015047,0.015047,0.015047,0.015047,0.015047,1
192.168.159.1:60334-192.168.159.131:2556,50,51.0,52.0,53.0,54,0.015122,0.015122,0.015122,0.015122,0.015122,1
192.168.159.131:2556-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.015122,0.015122,0.015122,0.015122,0.015122,1
192.168.159.1:60334-192.168.159.131:3875,50,51.0,52.0,53.0,54,0.015187,0.015187,0.015187,0.015187,0.015187,1
192.168.159.131:3875-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.015187,0.015187,0.015187,0.015187,0.015187,1
192.168.159.1:60334-192.168.159.131:1744,50,51.0,52.0,53.0,54,0.015244,0.015244,0.015244,0.015244,0.015244,1
192.168.159.131:1744-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.015244,0.015244,0.015244,0.015244,0.015244,1
192.168.159.1:60334-192.168.159.131:3284,50,51.0,52.0,53.0,54,0.015292,0.015292,0.015292,0.015292,0.015292,1
192.168.159.131:3284-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.015292,0.015292,0.015292,0.015292,0.015292,1
192.168.159.1:60334-192.168.159.131:1574,50,51.0,52.0,53.0,54,0.015348,0.015348,0.015348,0.015348,0.015348,1
192.168.159.131:1574-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.015348,0.015348,0.015348,0.015348,0.015348,1
192.168.159.1:60334-192.168.159.131:333,50,51.0,52.0,53.0,54,0.015404,0.015404,0.015404,0.015404,0.015404,1
192.168.159.131:333-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.015404,0.015404,0.015404,0.015404,0.015404,1
192.168.159.1:60334-192.168.159.131:2410,50,51.0,52.0,53.0,54,0.010977,0.010977,0.010977,0.010977,0.010977,1
192.168.159.131:2410-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.010977,0.010977,0.010977,0.010977,0.010977,1
192.168.159.1:60334-192.168.159.131:1666,50,51.0,52.0,53.0,54,0.011013,0.011013,0.011013,0.011013,0.011013,1
192.168.159.131:1666-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011013,0.011013,0.011013,0.011013,0.011013,1
192.168.159.1:60334-192.168.159.131:364,50,51.0,52.0,53.0,54,0.011082,0.011082,0.011082,0.011082,0.011082,1
192.168.159.131:364-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011082,0.011082,0.011082,0.011082,0.011082,1
192.168.159.1:60334-192.168.159.131:2398,50,51.0,52.0,53.0,54,0.011135,0.011135,0.011135,0.011135,0.011135,1
192.168.159.131:2398-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011135,0.011135,0.011135,0.011135,0.011135,1
192.168.159.1:60334-192.168.159.131:1611,50,51.0,52.0,53.0,54,0.011190,0.011190,0.011190,0.011190,0.011190,1
192.168.159.131:1611-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011190,0.011190,0.011190,0.011190,0.011190,1
192.168.159.1:60334-192.168.159.131:1153,50,51.0,52.0,53.0,54,0.011246,0.011246,0.011246,0.011246,0.011246,1
192.168.159.131:1153-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011246,0.011246,0.011246,0.011246,0.011246,1
192.168.159.1:60334-192.168.159.131:1354,50,51.0,52.0,53.0,54,0.011317,0.011317,0.011317,0.011317,0.011317,1
192.168.159.131:1354-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011317,0.011317,0.011317,0.011317,0.011317,1
192.168.159.1:60334-192.168.159.131:2069,50,51.0,52.0,53.0,54,0.011390,0.011390,0.011390,0.011390,0.011390,1
192.168.159.131:2069-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011390,0.011390,0.011390,0.011390,0.011390,1
192.168.159.1:60334-192.168.159.131:1059,50,51.0,52.0,53.0,54,0.011458,0.011458,0.011458,0.011458,0.011458,1
192.168.159.131:1059-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011458,0.011458,0.011458,0.011458,0.011458,1
192.168.159.1:60334-192.168.159.131:2129,50,51.0,52.0,53.0,54,0.011526,0.011526,0.011526,0.011526,0.011526,1
192.168.159.131:2129-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011526,0.011526,0.011526,0.011526,0.011526,1
192.168.159.1:60334-192.168.159.131:1648,50,51.0,52.0,53.0,54,0.011590,0.011590,0.011590,0.011590,0.011590,1
192.168.159.131:1648-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011590,0.011590,0.011590,0.011590,0.011590,1
192.168.159.1:60334-192.168.159.131:1175,50,51.0,52.0,53.0,54,0.011659,0.011659,0.011659,0.011659,0.011659,1
192.168.159.131:1175-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011659,0.011659,0.011659,0.011659,0.011659,1
192.168.159.1:60334-192.168.159.131:1423,50,51.0,52.0,53.0,54,0.011729,0.011729,0.011729,0.011729,0.011729,1
192.168.159.131:1423-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011729,0.011729,0.011729,0.011729,0.011729,1
192.168.159.1:60334-192.168.159.131:2365,50,51.0,52.0,53.0,54,0.011801,0.011801,0.011801,0.011801,0.011801,1
192.168.159.131:2365-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011801,0.011801,0.011801,0.011801,0.011801,1
192.168.159.1:60334-192.168.159.131:2110,50,51.0,52.0,53.0,54,0.011871,0.011871,0.011871,0.011871,0.011871,1
192.168.159.131:2110-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011871,0.011871,0.011871,0.011871,0.011871,1
192.168.159.1:60334-192.168.159.131:2774,50,51.0,52.0,53.0,54,0.011942,0.011942,0.011942,0.011942,0.011942,1
192.168.159.131:2774-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011942,0.011942,0.011942,0.011942,0.011942,1
192.168.159.1:60334-192.168.159.131:307,50,51.0,52.0,53.0,54,0.011994,0.011994,0.011994,0.011994,0.011994,1
192.168.159.131:307-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.011994,0.011994,0.011994,0.011994,0.011994,1
192.168.159.1:60334-192.168.159.131:2473,50,51.0,52.0,53.0,54,0.012046,0.012046,0.012046,0.012046,0.012046,1
192.168.159.131:2473-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.012046,0.012046,0.012046,0.012046,0.012046,1
192.168.159.1:60334-192.168.159.131:3449,50,51.0,52.0,53.0,54,0.012100,0.012100,0.012100,0.012100,0.012100,1
192.168.159.131:3449-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.012100,0.012100,0.012100,0.012100,0.012100,1
192.168.159.1:60334-192.168.159.131:2674,50,51.0,52.0,53.0,54,0.012147,0.012147,0.012147,0.012147,0.012147,1
192.168.159.131:2674-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.012147,0.012147,0.012147,0.012147,0.012147,1
192.168.159.1:60334-192.168.159.131:2120,50,51.0,52.0,53.0,54,0.000327,0.000327,0.000327,0.000327,0.000327,1
192.168.159.131:2120-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.000327,0.000327,0.000327,0.000327,0.000327,1
192.168.159.1:60334-192.168.159.131:3908,50,51.0,52.0,53.0,54,0.000455,0.000455,0.000455,0.000455,0.000455,1
192.168.159.131:3908-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.000455,0.000455,0.000455,0.000455,0.000455,1
192.168.159.1:60334-192.168.159.131:274,50,51.0,52.0,53.0,54,0.000573,0.000573,0.000573,0.000573,0.000573,1
192.168.159.131:274-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.000573,0.000573,0.000573,0.000573,0.000573,1
192.168.159.1:60334-192.168.159.131:1054,50,51.0,52.0,53.0,54,0.000738,0.000738,0.000738,0.000738,0.000738,1
192.168.159.131:1054-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.000738,0.000738,0.000738,0.000738,0.000738,1
192.168.159.1:60334-192.168.159.131:1533,50,51.0,52.0,53.0,54,0.001179,0.001179,0.001179,0.001179,0.001179,1
192.168.159.131:1533-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001179,0.001179,0.001179,0.001179,0.001179,1
192.168.159.1:60334-192.168.159.131:1764,50,51.0,52.0,53.0,54,0.001253,0.001253,0.001253,0.001253,0.001253,1
192.168.159.131:1764-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001253,0.001253,0.001253,0.001253,0.001253,1
192.168.159.1:60334-192.168.159.131:3143,50,51.0,52.0,53.0,54,0.001312,0.001312,0.001312,0.001312,0.001312,1
192.168.159.131:3143-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001312,0.001312,0.001312,0.001312,0.001312,1
192.168.159.1:60334-192.168.159.131:3061,50,51.0,52.0,53.0,54,0.001363,0.001363,0.001363,0.001363,0.001363,1
192.168.159.131:3061-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001363,0.001363,0.001363,0.001363,0.001363,1
192.168.159.1:60334-192.168.159.131:1048,50,51.0,52.0,53.0,54,0.001417,0.001417,0.001417,0.001417,0.001417,1
192.168.159.131:1048-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001417,0.001417,0.001417,0.001417,0.001417,1
192.168.159.1:60334-192.168.159.131:3830,50,51.0,52.0,53.0,54,0.001471,0.001471,0.001471,0.001471,0.001471,1
192.168.159.131:3830-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001471,0.001471,0.001471,0.001471,0.001471,1
192.168.159.1:60334-192.168.159.131:2604,50,51.0,52.0,53.0,54,0.001523,0.001523,0.001523,0.001523,0.001523,1
192.168.159.131:2604-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001523,0.001523,0.001523,0.001523,0.001523,1
192.168.159.1:60334-192.168.159.131:2013,50,51.0,52.0,53.0,54,0.001593,0.001593,0.001593,0.001593,0.001593,1
192.168.159.131:2013-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001593,0.001593,0.001593,0.001593,0.001593,1
192.168.159.1:60334-192.168.159.131:1031,50,51.0,52.0,53.0,54,0.001662,0.001662,0.001662,0.001662,0.001662,1
192.168.159.131:1031-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001662,0.001662,0.001662,0.001662,0.001662,1
192.168.159.1:60334-192.168.159.131:347,50,51.0,52.0,53.0,54,0.001713,0.001713,0.001713,0.001713,0.001713,1
192.168.159.131:347-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001713,0.001713,0.001713,0.001713,0.001713,1
192.168.159.1:60334-192.168.159.131:3133,50,51.0,52.0,53.0,54,0.00177,0.00177,0.00177,0.00177,0.00177,1
192.168.159.131:3133-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.00177,0.00177,0.00177,0.00177,0.00177,1
192.168.159.1:60334-192.168.159.131:2618,50,51.0,52.0,53.0,54,0.001842,0.001842,0.001842,0.001842,0.001842,1
192.168.159.131:2618-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001842,0.001842,0.001842,0.001842,0.001842,1
192.168.159.1:60334-192.168.159.131:2415,50,51.0,52.0,53.0,54,0.001892,0.001892,0.001892,0.001892,0.001892,1
192.168.159.131:2415-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001892,0.001892,0.001892,0.001892,0.001892,1
192.168.159.1:60334-192.168.159.131:243,50,51.0,52.0,53.0,54,0.001948,0.001948,0.001948,0.001948,0.001948,1
192.168.159.131:243-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001948,0.001948,0.001948,0.001948,0.001948,1
192.168.159.1:60334-192.168.159.131:2760,50,51.0,52.0,53.0,54,0.002016,0.002016,0.002016,0.002016,0.002016,1
192.168.159.131:2760-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002016,0.002016,0.002016,0.002016,0.002016,1
192.168.159.1:60334-192.168.159.131:2681,50,51.0,52.0,53.0,54,0.002066,0.002066,0.002066,0.002066,0.002066,1
192.168.159.131:2681-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002066,0.002066,0.002066,0.002066,0.002066,1
192.168.159.1:60334-192.168.159.131:404,50,51.0,52.0,53.0,54,0.002124,0.002124,0.002124,0.002124,0.002124,1
192.168.159.131:404-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002124,0.002124,0.002124,0.002124,0.002124,1
192.168.159.1:60334-192.168.159.131:2029,50,51.0,52.0,53.0,54,0.002197,0.002197,0.002197,0.002197,0.002197,1
192.168.159.131:2029-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002197,0.002197,0.002197,0.002197,0.002197,1
192.168.159.1:60334-192.168.159.131:1782,50,51.0,52.0,53.0,54,0.002250,0.002250,0.002250,0.002250,0.002250,1
192.168.159.131:1782-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002250,0.002250,0.002250,0.002250,0.002250,1
192.168.159.1:60334-192.168.159.131:2464,50,51.0,52.0,53.0,54,0.002304,0.002304,0.002304,0.002304,0.002304,1
192.168.159.131:2464-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002304,0.002304,0.002304,0.002304,0.002304,1
192.168.159.1:60334-192.168.159.131:2093,50,51.0,52.0,53.0,54,0.002372,0.002372,0.002372,0.002372,0.002372,1
192.168.159.131:2093-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002372,0.002372,0.002372,0.002372,0.002372,1
192.168.159.1:60334-192.168.159.131:2351,50,51.0,52.0,53.0,54,0.002422,0.002422,0.002422,0.002422,0.002422,1
192.168.159.131:2351-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002422,0.002422,0.002422,0.002422,0.002422,1
192.168.159.1:60334-192.168.159.131:292,50,51.0,52.0,53.0,54,0.002480,0.002480,0.002480,0.002480,0.002480,1
192.168.159.131:292-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002480,0.002480,0.002480,0.002480,0.002480,1
192.168.159.1:60334-192.168.159.131:505,50,51.0,52.0,53.0,54,0.002551,0.002551,0.002551,0.002551,0.002551,1
192.168.159.131:505-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002551,0.002551,0.002551,0.002551,0.002551,1
192.168.159.1:60334-192.168.159.131:1109,50,51.0,52.0,53.0,54,0.002606,0.002606,0.002606,0.002606,0.002606,1
192.168.159.131:1109-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002606,0.002606,0.002606,0.002606,0.002606,1
192.168.159.1:60334-192.168.159.131:1261,50,51.0,52.0,53.0,54,0.002660,0.002660,0.002660,0.002660,0.002660,1
192.168.159.131:1261-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002660,0.002660,0.002660,0.002660,0.002660,1
192.168.159.1:60334-192.168.159.131:2834,50,51.0,52.0,53.0,54,0.002732,0.002732,0.002732,0.002732,0.002732,1
192.168.159.131:2834-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002732,0.002732,0.002732,0.002732,0.002732,1
192.168.159.1:60334-192.168.159.131:2813,50,51.0,52.0,53.0,54,0.002788,0.002788,0.002788,0.002788,0.002788,1
192.168.159.131:2813-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002788,0.002788,0.002788,0.002788,0.002788,1
192.168.159.1:60334-192.168.159.131:2127,50,51.0,52.0,53.0,54,0.002923,0.002923,0.002923,0.002923,0.002923,1
192.168.159.131:2127-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002923,0.002923,0.002923,0.002923,0.002923,1
192.168.159.1:60334-192.168.159.131:1011,50,51.0,52.0,53.0,54,0.003056,0.003056,0.003056,0.003056,0.003056,1
192.168.159.131:1011-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003056,0.003056,0.003056,0.003056,0.003056,1
192.168.159.1:60334-192.168.159.131:1140,50,51.0,52.0,53.0,54,0.003130,0.003130,0.003130,0.003130,0.003130,1
192.168.159.131:1140-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003130,0.003130,0.003130,0.003130,0.003130,1
192.168.159.1:60334-192.168.159.131:306,50,51.0,52.0,53.0,54,0.003200,0.003200,0.003200,0.003200,0.003200,1
192.168.159.131:306-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003200,0.003200,0.003200,0.003200,0.003200,1
192.168.159.1:60334-192.168.159.131:74,50,51.0,52.0,53.0,54,0.003254,0.003254,0.003254,0.003254,0.003254,1
192.168.159.131:74-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003254,0.003254,0.003254,0.003254,0.003254,1
192.168.159.1:60334-192.168.159.131:1647,50,51.0,52.0,53.0,54,0.003306,0.003306,0.003306,0.003306,0.003306,1
192.168.159.131:1647-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003306,0.003306,0.003306,0.003306,0.003306,1
192.168.159.1:60334-192.168.159.131:1387,50,51.0,52.0,53.0,54,0.003357,0.003357,0.003357,0.003357,0.003357,1
192.168.159.131:1387-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003357,0.003357,0.003357,0.003357,0.003357,1
192.168.159.1:60334-192.168.159.131:2298,50,51.0,52.0,53.0,54,0.003413,0.003413,0.003413,0.003413,0.003413,1
192.168.159.131:2298-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003413,0.003413,0.003413,0.003413,0.003413,1
192.168.159.1:60334-192.168.159.131:1346,50,51.0,52.0,53.0,54,0.003487,0.003487,0.003487,0.003487,0.003487,1
192.168.159.131:1346-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003487,0.003487,0.003487,0.003487,0.003487,1
192.168.159.1:60334-192.168.159.131:2892,50,51.0,52.0,53.0,54,0.003560,0.003560,0.003560,0.003560,0.003560,1
192.168.159.131:2892-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003560,0.003560,0.003560,0.003560,0.003560,1
192.168.159.1:60334-192.168.159.131:3671,50,51.0,52.0,53.0,54,0.003612,0.003612,0.003612,0.003612,0.003612,1
192.168.159.131:3671-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003612,0.003612,0.003612,0.003612,0.003612,1
192.168.159.1:60334-192.168.159.131:3649,50,51.0,52.0,53.0,54,0.003668,0.003668,0.003668,0.003668,0.003668,1
192.168.159.131:3649-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003668,0.003668,0.003668,0.003668,0.003668,1
192.168.159.1:60334-192.168.159.131:275,50,51.0,52.0,53.0,54,0.003753,0.003753,0.003753,0.003753,0.003753,1
192.168.159.131:275-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003753,0.003753,0.003753,0.003753,0.003753,1
192.168.159.1:60334-192.168.159.131:413,50,51.0,52.0,53.0,54,0.003826,0.003826,0.003826,0.003826,0.003826,1
192.168.159.131:413-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003826,0.003826,0.003826,0.003826,0.003826,1
192.168.159.1:60334-192.168.159.131:1174,50,51.0,52.0,53.0,54,0.003882,0.003882,0.003882,0.003882,0.003882,1
192.168.159.131:1174-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003882,0.003882,0.003882,0.003882,0.003882,1
192.168.159.1:60334-192.168.159.131:1492,50,51.0,52.0,53.0,54,0.003933,0.003933,0.003933,0.003933,0.003933,1
192.168.159.131:1492-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.003933,0.003933,0.003933,0.003933,0.003933,1
192.168.159.1:60334-192.168.159.131:423,50,51.0,52.0,53.0,54,0.00399,0.00399,0.00399,0.00399,0.00399,1
192.168.159.131:423-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.00399,0.00399,0.00399,0.00399,0.00399,1
192.168.159.1:60334-192.168.159.131:1312,50,51.0,52.0,53.0,54,0.004058,0.004058,0.004058,0.004058,0.004058,1
192.168.159.131:1312-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.004058,0.004058,0.004058,0.004058,0.004058,1
192.168.159.1:60334-192.168.159.131:2544,50,51.0,52.0,53.0,54,0.000340,0.000340,0.000340,0.000340,0.000340,1
192.168.159.131:2544-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.000340,0.000340,0.000340,0.000340,0.000340,1
192.168.159.1:60334-192.168.159.131:2994,50,51.0,52.0,53.0,54,0.000457,0.000457,0.000457,0.000457,0.000457,1
192.168.159.131:2994-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.000457,0.000457,0.000457,0.000457,0.000457,1
192.168.159.1:60334-192.168.159.131:1071,50,51.0,52.0,53.0,54,0.000571,0.000571,0.000571,0.000571,0.000571,1
192.168.159.131:1071-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.000571,0.000571,0.000571,0.000571,0.000571,1
192.168.159.1:60334-192.168.159.131:3736,50,51.0,52.0,53.0,54,0.000752,0.000752,0.000752,0.000752,0.000752,1
192.168.159.131:3736-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.000752,0.000752,0.000752,0.000752,0.000752,1
192.168.159.1:60334-192.168.159.131:1001,50,51.0,52.0,53.0,54,0.001075,0.001075,0.001075,0.001075,0.001075,1
192.168.159.131:1001-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001075,0.001075,0.001075,0.001075,0.001075,1
192.168.159.1:60334-192.168.159.131:36,50,51.0,52.0,53.0,54,0.001183,0.001183,0.001183,0.001183,0.001183,1
192.168.159.131:36-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001183,0.001183,0.001183,0.001183,0.001183,1
192.168.159.1:60334-192.168.159.131:963,50,51.0,52.0,53.0,54,0.001268,0.001268,0.001268,0.001268,0.001268,1
192.168.159.131:963-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001268,0.001268,0.001268,0.001268,0.001268,1
192.168.159.1:60334-192.168.159.131:3209,50,51.0,52.0,53.0,54,0.001326,0.001326,0.001326,0.001326,0.001326,1
192.168.159.131:3209-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001326,0.001326,0.001326,0.001326,0.001326,1
192.168.159.1:60334-192.168.159.131:3084,50,51.0,52.0,53.0,54,0.001377,0.001377,0.001377,0.001377,0.001377,1
192.168.159.131:3084-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001377,0.001377,0.001377,0.001377,0.001377,1
192.168.159.1:60334-192.168.159.131:318,50,51.0,52.0,53.0,54,0.001428,0.001428,0.001428,0.001428,0.001428,1
192.168.159.131:318-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001428,0.001428,0.001428,0.001428,0.001428,1
192.168.159.1:60334-192.168.159.131:1906,50,51.0,52.0,53.0,54,0.001477,0.001477,0.001477,0.001477,0.001477,1
192.168.159.131:1906-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001477,0.001477,0.001477,0.001477,0.001477,1
192.168.159.1:60334-192.168.159.131:1559,50,51.0,52.0,53.0,54,0.001534,0.001534,0.001534,0.001534,0.001534,1
192.168.159.131:1559-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001534,0.001534,0.001534,0.001534,0.001534,1
192.168.159.1:60334-192.168.159.131:3963,50,51.0,52.0,53.0,54,0.001582,0.001582,0.001582,0.001582,0.001582,1
192.168.159.131:3963-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001582,0.001582,0.001582,0.001582,0.001582,1
192.168.159.1:60334-192.168.159.131:851,50,51.0,52.0,53.0,54,0.001631,0.001631,0.001631,0.001631,0.001631,1
192.168.159.131:851-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001631,0.001631,0.001631,0.001631,0.001631,1
192.168.159.1:60334-192.168.159.131:1283,50,51.0,52.0,53.0,54,0.001682,0.001682,0.001682,0.001682,0.001682,1
192.168.159.131:1283-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001682,0.001682,0.001682,0.001682,0.001682,1
192.168.159.1:60334-192.168.159.131:946,50,51.0,52.0,53.0,54,0.001730,0.001730,0.001730,0.001730,0.001730,1
192.168.159.131:946-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001730,0.001730,0.001730,0.001730,0.001730,1
192.168.159.1:60334-192.168.159.131:3762,50,51.0,52.0,53.0,54,0.001786,0.001786,0.001786,0.001786,0.001786,1
192.168.159.131:3762-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001786,0.001786,0.001786,0.001786,0.001786,1
192.168.159.1:60334-192.168.159.131:33,50,51.0,52.0,53.0,54,0.001841,0.001841,0.001841,0.001841,0.001841,1
192.168.159.131:33-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001841,0.001841,0.001841,0.001841,0.001841,1
192.168.159.1:60334-192.168.159.131:1583,50,51.0,52.0,53.0,54,0.001887,0.001887,0.001887,0.001887,0.001887,1
192.168.159.131:1583-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001887,0.001887,0.001887,0.001887,0.001887,1
192.168.159.1:60334-192.168.159.131:3199,50,51.0,52.0,53.0,54,0.001959,0.001959,0.001959,0.001959,0.001959,1
192.168.159.131:3199-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.001959,0.001959,0.001959,0.001959,0.001959,1
192.168.159.1:60334-192.168.159.131:3267,50,51.0,52.0,53.0,54,0.002016,0.002016,0.002016,0.002016,0.002016,1
192.168.159.131:3267-192.168.159.1:60334,50,51.0,52.0,53.0,54,0.002016,0.002016,0.002016,0.002016,0.002016,1
